NODEID,crash_count,total_killed,total_injured,severity_score,severity_score_norm,intersection_name,latitude,longitude
48263,357,1.0,123.0,141.9565940770508,0.2838917516048385,BRONX RIVER AVENUE & CLOSE AVENUE & PELHAM LINE & WESTCHESTER AVENUE & WESTCHESTER AVENUE BRIDGE,40.82830386657798,-73.88295104480628
26357,380,0.0,164.0,141.59526694068043,0.28316907026971827,2020 CB BOUNDARY & KINGS HIGHWAY & LINDEN BOULEVARD,40.65431616759939,-73.92215814827661
78053,102,0.0,61.0,141.34346111309992,0.28266543975501374,BOWERY & CANAL STREET,40.71664465905742,-73.99580912434084
42513,290,3.0,125.0,140.9450971257548,0.28186868194398873,5 AVENUE & EAST 135 STREET & WEST 135 STREET,40.81274036432114,-73.93761714897482
17839,385,0.0,177.0,140.48901259307246,0.2809564787191839,AVENUE H & FLATBUSH AVENUE,40.63170816202387,-73.9464796186292
16626,209,0.0,112.0,140.47103688620936,0.28092052595912814,AVENUE S & OCEAN PARKWAY,40.602467632702115,-73.96636900640651
92912,298,0.0,100.0,140.28343293629808,0.2805453040083009,ALLEN STREET & DELANCEY STREET & NASSAU STREET LINE,40.71920481497331,-73.99036354341001
27429,298,0.0,159.0,140.1349750053388,0.2802483770273036,BUSHWICK AVENUE & DISTRICT BOUNDARY & FLUSHING AVENUE,40.701910276968,-73.93698073968929
50578,237,0.0,188.0,140.09647057253972,0.28017136527783243,69 ROAD & GRAND CENTRAL PARKWAY,40.726447582163956,-73.83794985057925
7567,276,0.0,108.0,139.9524335645701,0.27988328047392913,HYLAN BOULEVARD & LINCOLN AVENUE,40.57650392201715,-74.10368897544164
18762,493,0.0,214.0,139.9182336600186,0.2798148781033501,BRIGHTON LINE & EMPIRE BOULEVARD & FLATBUSH AVENUE & OCEAN AVENUE,40.66308961226447,-73.96238822251513
105988,315,2.0,106.0,139.5696240253785,0.27911763272419526,CROSS BRONX EXPRESSWAY,40.836086495994266,-73.87045229953614
21288,693,0.0,71.0,139.46531280046824,0.27890900246175937,10 AVENUE & FLUSHING LINE & WEST 41 STREET,40.75899645238691,-73.99593149786939
84721,197,0.0,105.0,139.2800720254934,0.27853850703780014,BARRETTO STREET & BRUCKNER BOULEVARD,40.818798235725765,-73.89212084856065
43755,254,1.0,110.0,139.2617648662535,0.2785018913481659,EAST 161 STREET & JEROME AVENUE LINE & RIVER AVENUE,40.82781155472047,-73.9259278547903
20778,383,1.0,142.0,138.97887385977538,0.2779360881474743,1 AVENUE & ALLEN STREET & EAST HOUSTON STREET,40.72293371908762,-73.98863862751564
23830,190,2.0,88.0,138.7885981336109,0.27755552244403214,3 AVENUE & EAST 106 STREET,40.791569539789265,-73.94467601946228
18181,386,0.0,156.0,138.68577877860827,0.2773498760331483,EAST DRIVE & OCEAN AVENUE & PARKSIDE AVENUE,40.6548811910675,-73.96188086388487
19022,308,0.0,131.0,138.45543862542323,0.2768891784749529,ATLANTIC AVENUE & LIRR ATLANTIC LINE & NOSTRAND AVENUE,40.67845668080149,-73.94967567482
62560,85,0.0,58.0,138.40279660793183,0.27678389049723207,CROSS ISLAND PARKWAY & JAMAICA AVENUE & JERICHO TURNPIKE,40.724336447225866,-73.72463422546411
27195,339,1.0,158.0,138.35305446062884,0.2766844024770801,CT BOUNDARY & EASTERN PARKWAY & ROCKAWAY AVENUE & ST MARKS AVENUE,40.67307848491585,-73.91123038385574
25350,267,0.0,103.0,137.66322665648292,0.27530469520263884,BELT PARKWAY & BELT PARKWAY EXIT 11 SOUTH EB,40.592946006276904,-73.90809698537696
98309,192,0.0,101.0,137.51661048204232,0.27501145187262127,VAN WYCK EXPRESSWAY,40.72955019489975,-73.83380222188299
18243,387,0.0,182.0,137.0381533593208,0.2740545017920944,CHURCH AVENUE & FLATBUSH AVENUE,40.65038727348174,-73.95870789894543
26704,373,0.0,130.0,135.56360533186808,0.2711052952977166,EASTERN PARKWAY & EASTERN PARKWAY LINE & KINGSTON AVENUE,40.66940330422314,-73.94219628443399
22915,487,0.0,101.0,134.69873344498274,0.26937548674749034,1 AVENUE & EAST 62 STREET,40.76148485370431,-73.96060027607872
12152,73,0.0,65.0,134.48277090939507,0.26894354550133254,3 AVENUE & 60 STREET & GOWANUS EXPRESSWAY,40.642040535354404,-74.02039591094875
23746,203,0.0,98.0,134.21165870103826,0.26840130077908214,EAST 106 STREET & METRO NORTH-CONNECTING RAIL LINE & PARK AVENUE,40.792932563493984,-73.94790156845997
29340,306,0.0,141.0,134.03848096942744,0.2680549323453387,NEW LOTS AVENUE & PENNSYLVANIA AVENUE,40.66183583718585,-73.8931012803027
24290,292,0.0,121.0,133.8989462795726,0.26777585251487585,ADAM CLAYTON POWELL JR BOULEVARD & WEST 135 STREET,40.81530637751469,-73.94369913658718
15534,457,1.0,97.0,133.864154513556,0.26770626637703787,ATLANTIC AVENUE & HICKS STREET,40.69119469757424,-73.99776924512109
26502,289,0.0,130.0,133.65026013429247,0.2672784615984274,DITMAS AVENUE & REMSEN AVENUE,40.64810117461665,-73.91473216874205
19006,241,0.0,114.0,133.37074771780925,0.26671941583077236,EASTERN PARKWAY & EASTERN PARKWAY LINE & NEW YORK AVENUE,40.66971344248143,-73.94772996319838
17929,210,1.0,115.0,133.21583990313096,0.266409588599259,DITMAS AVENUE & OCEAN PARKWAY,40.63613415275273,-73.9727345731107
17927,219,0.0,98.0,133.20492973794632,0.26638776745174925,CORTELYOU ROAD & OCEAN PARKWAY,40.638523437841265,-73.97318565512435
31394,240,0.0,173.0,133.18579130677347,0.26634948915598927,DREW STREET & LINDEN BOULEVARD,40.6697245082833,-73.8609639883703
9031028,173,1.0,93.0,133.13187749731185,0.26624165749907436,BRUCKNER EXPRESSWAY & PELHAM PARKWAY GREENWAY,40.8563763894629,-73.82630298117833
42071,220,1.0,94.0,132.893223891177,0.2657643324123253,2 AVENUE & 2 AVENUE LINE & EAST 116 STREET,40.79700274523825,-73.93777473078273
19071,240,1.0,106.0,132.87272427689595,0.26572333164840006,ATLANTIC AVENUE & BROOKLYN AVENUE & LIRR ATLANTIC LINE,40.67815635872096,-73.9441512021572
52583,72,0.0,50.0,132.67749638705223,0.26533286124669647,CROSS BRONX EXPRESSWAY & WHITE PLAINS ROAD,40.83396426115318,-73.86289361649739
95243,272,0.0,112.0,132.23916094151355,0.26445615752553525,BELT PARKWAY & ROCKAWAY PARKWAY,40.6304293404678,-73.8859305409313
29630,169,0.0,103.0,132.1967520008219,0.2643713364678424,FORCE TUBE AVENUE & HIGHLAND BOULEVARD & HIGHLAND PARK GREENWAY & HIGHLAND PLACE & JAMAICA AVENUE,40.68536029028154,-73.88220333052422
43135,597,2.0,192.0,132.10959696693416,0.26419701987240163,BRUCKNER BOULEVARD & EAST 138 STREET,40.8047244998575,-73.91248551690211
21407,520,1.0,127.0,131.83659635638548,0.2636509982043315,7 AVENUE & IRT-1-BROADWAY/ 7 AVENUE LINE & WEST 42 STREET,40.756035902572066,-73.98694873821407
19005,226,1.0,101.0,131.65290441988952,0.2632836005733336,NOSTRAND AVENUE & ST JOHNS PLACE,40.67163825842534,-73.95033415061998
29830,253,1.0,166.0,131.24498794112412,0.2624677370640135,ATLANTIC AVENUE & CRESCENT STREET & LIRR ATLANTIC LINE,40.68168445628051,-73.87156150419129
33830,105,0.0,73.0,131.14608446062238,0.2622699226954194,BELT PARKWAY EXIT 19 EASTBOUND & LEFFERTS BOULEVARD & NASSAU EXPRESSWAY,40.663860137741565,-73.82296101260683
22663,273,0.0,120.0,131.08690332011184,0.26215155598189843,1 AVENUE & EAST 42 STREET & FDR DRIVE EXIT 9 NORTHBOUND & FLUSHING LINE,40.748800652960504,-73.96984501519664
15093,266,0.0,99.0,131.04065615577966,0.2620590581894524,CROSSTOWN LINE & EASTERN PARKWAY LINE & FLATBUSH AVENUE & FULTON STREET LINE & LAFAYETTE AVENUE,40.6866820003393,-73.97936297639482
16538,275,2.0,93.0,130.9464460573568,0.26187063093653706,NEPTUNE AVENUE & OCEAN PARKWAY,40.58037847020071,-73.96759867837734
52821,72,0.0,54.0,130.69131923379828,0.2613603581811433,CASTLE HILL AVENUE & CROSS BRONX EXPRESSWAY,40.83029301543458,-73.8506492431318
26530,227,1.0,118.0,130.6525319641521,0.26128278073679423,EAST 80 STREET & FLATLANDS AVENUE,40.63550838473093,-73.91327777118924
54215,414,0.0,136.0,129.62172085982752,0.2592210813233119,BRONX BOULEVARD & EAST 233 STREET,40.89466231918945,-73.86135927938976
39325,359,1.0,151.0,129.4728998451325,0.25892342814764924,FRANCIS LEWIS BOULEVARD & SUNRISE HIGHWAY,40.6656135596284,-73.73567089854056
22749,616,0.0,110.0,129.43204066983216,0.258841706736812,2 AVENUE & 2 AVENUE LINE & EAST 57 STREET,40.759307837013246,-73.96529307464739
21392,298,1.0,113.0,129.42389029016275,0.2588254053670328,6 AVENUE LINE & AVENUE OF THE AMERICAS & WEST 34 STREET,40.74978702881964,-73.98776905961147
9030258,264,0.0,93.0,129.2412007537724,0.2584600126113231,CROSS ISLAND PARKWAY,40.76202402250531,-73.75680310381797
9062668,277,0.0,94.0,129.23964782405105,0.25845690663557036,ALEXANDER HAMILTON BRIDGE & MAJOR DEEGAN ENTRANCE NORTHBOUND,40.84495334102615,-73.92651528858121
57959,75,1.0,74.0,129.23898938461627,0.2584555897073855,BRUCKNER EXPRESSWAY & PELHAM PARKWAY,40.85660420012801,-73.82645589916147
26865,250,2.0,122.0,129.23215495329435,0.2584419203328622,ST JOHNS PLACE & UTICA AVENUE,40.670582804501585,-73.93095113065053
61748,227,0.0,70.0,129.2113429124899,0.2584002946924903,CROSS ISLAND PARKWAY & NORTHERN BOULEVARD,40.76226059969359,-73.75698289373273
58298,426,1.0,127.0,128.92468395489618,0.25782695530735855,BOSTON ROAD & CONNER STREET & PROVOST AVENUE,40.88599054206364,-73.82791367770587
42996,309,0.0,116.0,128.8817349808139,0.2577410541424374,COURTLANDT AVENUE & EAST 149 STREET & WHITE PLAINS ROAD LINE,40.81655510822906,-73.91954495276035
57844,312,0.0,131.0,128.79177422455373,0.25756112589211116,BARTOW AVENUE & BAYCHESTER AVENUE,40.86877106968738,-73.83173257017675
41364,299,0.0,120.0,128.71655211880892,0.2574106760466988,SKILLMAN AVENUE & THOMSON AVENUE,40.74523857376825,-73.93769681496373
96888,215,0.0,92.0,128.6505534502875,0.25727867376654256,GRAND CENTRAL PARKWAY & LONG ISLAND EXPRESSWAY,40.73998984614903,-73.84562308243927
12842,246,2.0,89.0,128.5993363586464,0.25717623574724524,86 STREET & BAY PARKWAY & WEST END LINE,40.60195048828328,-73.99381109362389
42016,256,0.0,126.0,128.39583794808576,0.25676922368466915,3 AVENUE & EAST 116 STREET,40.79794639934484,-73.94002175067322
39500,302,0.0,143.0,128.35795254460217,0.2566934500401925,HOOK CREEK BOULEVARD & SUNRISE HIGHWAY,40.66555780183316,-73.72984150811297
38495,42,0.0,44.0,128.30365581787385,0.25658485252006474,BROOKVILLE BOULEVARD & ROCKAWAY BOULEVARD,40.64064503119172,-73.74338328493
55425,280,0.0,90.0,128.09935640751817,0.25617623839790604,COLLEGE POINT BOULEVARD & ROOSEVELT AVENUE,40.75829051023267,-73.83430717313634
8887,307,0.0,112.0,128.0000655812857,0.25597764930883926,CLOVE ROAD & VICTORY BOULEVARD,40.61641607530775,-74.10350925342465
61220,190,0.0,86.0,127.68509869902266,0.2553476919541855,212 STREET & JAMAICA AVENUE,40.715760118225624,-73.74654181361991
36400,244,0.0,150.0,127.66310578321006,0.25530370447535317,BAISLEY BOULEVARD & ROCKAWAY BOULEVARD,40.67237942953347,-73.7857470008254
21147,371,0.0,93.0,127.42629663373475,0.2548300684400677,11 AVENUE & AMTRAK-NORTHEAST LINE & FLUSHING LINE & WEST 34 STREET,40.755781249644734,-74.00198507565041
40660,160,1.0,61.0,126.8287860671734,0.25363500255509536,APOLLO STREET & BROOKLYN QUEENS EXPWY WB ET 34 & MEEKER AVENUE & VANDERVOORT AVENUE,40.72420120218043,-73.93764599970497
3088,322,1.0,102.0,126.8258033987882,0.2536290369949315,ARTHUR KILL ROAD & NEW SPRINGVILLE GREENWAY & RICHMOND AVENUE,40.56109042101928,-74.16982582325956
29345,285,0.0,132.0,126.7267596212492,0.25343094202175503,LIVONIA AVENUE & NEW LOTS LINE & PENNSYLVANIA AVENUE,40.66475209398339,-73.89404236484992
19058,345,1.0,155.0,126.55045368017534,0.2530783169347915,BROOKLYN AVENUE & EASTERN PARKWAY & EASTERN PARKWAY LINE,40.66955587467517,-73.94496468533696
41943,198,1.0,89.0,126.4184149994712,0.25281422968405987,ASTORIA BOULEVARD NORTH & STEINWAY STREET,40.76942732408239,-73.91024079214637
42542,273,0.0,89.0,126.16923601909437,0.2523158530605061,2 AVENUE & EAST 126 STREET & RFK BRIDGE PED AND BIKE PATH,40.80342521448015,-73.93308208233813
44082,181,0.0,125.0,126.16189471514802,0.2523011699027705,CONCOURSE LINE & EAST 169 STREET & GRAND CONCOURSE,40.8363935929184,-73.91587067558612
59101,91,0.0,59.0,126.04299406286488,0.252063359692882,FRANCIS LEWIS BOULEVARD & GRAND CENTRAL PARKWAY,40.72632947525361,-73.76618933191952
18907,295,0.0,119.0,125.96910400949453,0.2519155740519855,ATLANTIC AVENUE & FRANKLIN AVENUE & LIRR ATLANTIC LINE,40.6792031500005,-73.95529361555194
62636,143,0.0,68.0,125.85120181046972,0.251679760823395,CROSS ISLAND PARKWAY & UNION TURNPIKE,40.7410511530672,-73.72586452339206
16333,253,0.0,112.0,125.39041903802024,0.250758160767171,NEPTUNE AVENUE & SHELL ROAD & WEST 8 STREET,40.579827114330115,-73.97621147496253
17396,169,4.0,101.0,125.26836396298171,0.2505140414755144,OCEAN PARKWAY & QUENTIN ROAD,40.607255725007505,-73.96727203268946
104240,157,0.0,98.0,125.1481936019617,0.2502736917530546,37 STREET & GOWANUS EXPRESSWAY,40.65499944180445,-74.00709782281102
26237,258,0.0,130.0,125.13670076033246,0.2502507052090148,KINGS HIGHWAY & UTICA AVENUE,40.6341305830051,-73.92850140204037
22556,641,0.0,98.0,124.82972310269689,0.24963672690198627,2 AVENUE & 2 AVENUE LINE & EAST 36 STREET & QUEENS MIDTOWN TUNNEL ENTRANCE,40.74607779678813,-73.97493633192498
42833,159,0.0,85.0,124.36636855307012,0.24870998309878886,EAST 135 STREET & LINCOLN AVENUE,40.809046239463484,-73.92855602086918
29300,404,1.0,183.0,124.24410912835575,0.24846545509247536,ATLANTIC AVENUE & GEORGIA AVENUE,40.67562472148488,-73.89877882141977
26232,311,1.0,165.0,124.22736687442527,0.248431969330667,UTICA AVENUE & WINTHROP STREET,40.658295915695064,-73.93108323129763
86448,198,0.0,127.0,124.15342071889748,0.24828407148125373,BELT PARKWAY & COHANCY STREET,40.66635278210463,-73.83489129959655
22754,684,0.0,108.0,123.99114536118914,0.24795950861187221,3 AVENUE & EAST 59 STREET,40.761550935211694,-73.96658338430001
52370,188,3.0,96.0,123.94508682639248,0.24786738809262504,BRUCKNER BOULEVARD & ROSEDALE AVENUE,40.8252011735589,-73.86770310853787
17355,228,1.0,105.0,123.78131259235406,0.24753982735832175,AVENUE M & OCEAN PARKWAY,40.61700298806341,-73.96911050621073
47818,54,0.0,56.0,123.54088021746726,0.24705894460084402,CONCOURSE LINE & EAST BURNSIDE AVENUE & GRAND CONCOURSE,40.852382969022194,-73.90364249479296
48224,171,0.0,101.0,123.50778392517536,0.24699274953744163,EAST TREMONT AVENUE & SOUTHERN BOULEVARD,40.84271040939239,-73.88565994548424
20691,394,0.0,120.0,123.44317466467066,0.24686352617738155,2 AVENUE & 2 AVENUE LINE & CHRYSTIE STREET & EAST HOUSTON STREET,40.723649432121434,-73.99102410383016
14739,119,0.0,45.0,123.3692006810909,0.24671557266978011,2000 CB BOUNDARY & 3 AVENUE & GOWANUS EXPWY WB EN HAMILTON AVE & HAMILTON AVENUE,40.667075732360395,-73.99507117750714
24163,266,0.0,115.0,123.36445746944798,0.24670608589124116,8 AVENUE LINE & ST NICHOLAS AVENUE & WEST 125 STREET,40.81076533322875,-73.95259125740394
16624,197,1.0,109.0,123.0125166431095,0.24600217787919276,AVENUE U & OCEAN PARKWAY,40.59783309326579,-73.96548618146048
15086,344,1.0,120.0,122.51041528405896,0.24499793755512148,ATLANTIC AVENUE & NEVINS STREET,40.686086485469026,-73.98266032254286
97490,200,1.0,93.0,122.50411042345186,0.24498532736169107,BELT PARKWAY & BELT PARKWAY EXIT 6 NORTH WB,40.583619673635276,-73.98409713101847
20695,678,0.0,120.0,122.17701740774962,0.2443311168319458,BOWERY & EAST HOUSTON STREET,40.72413644882641,-73.99260322225936
39252,353,2.0,136.0,122.13135231872434,0.24423978323370937,BROOKVILLE BOULEVARD & SUNRISE HIGHWAY,40.66562918931126,-73.73920855052695
26220,318,0.0,174.0,122.09436440181535,0.24416580462960116,LINDEN BOULEVARD & UTICA AVENUE,40.65380495573314,-73.9306040558019
22470,578,0.0,112.0,122.01718572148287,0.24401144148847156,2 AVENUE & 2 AVENUE LINE & EAST 34 STREET,40.744779224037366,-73.97588117663996
29256,404,1.0,128.0,121.85637550046943,0.2436898090022144,BUSHWICK AVENUE & CEMETERY OF EVERGRNS BOUNDARY & CONWAY STREET & DISTRICT BOUNDARY,40.680664502590176,-73.90262262279408
16047,424,0.0,116.0,121.56980875404193,0.24311665404632146,FLATBUSH AVENUE & FLATBUSH AVENUE EXTENSION & FULTON STREET,40.68890247732505,-73.98092822887676
45135,279,0.0,116.0,121.49585217676359,0.24296873535262656,MAURICE AVENUE & QUEENS MIDTOWN EXPRESSWAY,40.72773268303031,-73.90673028068402
89273,304,0.0,76.0,121.37671570098404,0.24273045347808272,2010 CB BOUNDARY & FRANKLIN D ROOSEVELT DRIVE,40.76126124002466,-73.95573127985277
38808,288,1.0,120.0,121.2321916318671,0.24244139451540525,SOUTH CONDUIT AVENUE & SPRINGFIELD BOULEVARD,40.665636887441686,-73.75815940084185
88727,353,1.0,101.0,121.22163544156153,0.24242028134416535,FRANKLIN D ROOSEVELT DRIVE,40.70866194661557,-73.99815815514293
46381,225,1.0,82.0,121.04452826358835,0.2420660537233928,69 STREET & BROADWAY & BROOKLYN QUEENS EXPWY WB ET 40 & QUEENS BOULEVARD LINE,40.748993830814655,-73.89686930617393
18254,307,0.0,117.0,120.78316450506819,0.24154330663094697,2010 CB BOUNDARY & FLATBUSH AVENUE & PARKSIDE AVENUE,40.65563478870287,-73.9598610320365
18570,491,0.0,89.0,120.5567515787502,0.24109046382062385,4 AVENUE & 4 AVENUE LINE & ATLANTIC AVENUE,40.68442334208803,-73.97838862613504
24020,400,1.0,97.0,120.42033062514065,0.2408176116958616,BROADWAY & IRT-1-BROADWAY/ 7 AVENUE LINE & WEST 125 STREET,40.81569078942504,-73.95829447439807
94066,171,0.0,74.0,120.12990109904797,0.24023673089132702,BROOKLYN QUEENS EXPRESSWAY & METROPOLITAN AVENUE,40.714065629080814,-73.95325272951816
26107,186,0.0,91.0,119.91389561021724,0.23980470373546603,ALBANY AVENUE & WINTHROP STREET,40.657767847227305,-73.93961482354445
28911,252,1.0,129.0,119.90958157591785,0.2397960753437583,PENNSYLVANIA AVENUE & STANLEY AVENUE,40.65698028428873,-73.8894165778832
21503,290,0.0,121.0,119.80880172476478,0.23959450809332664,EAST 34 STREET & LEXINGTON AVENUE LINE & PARK AVENUE,40.74707866361941,-73.98134068711242
38902,216,0.0,126.0,119.74609106686478,0.2394690820806759,225 STREET & SOUTH CONDUIT AVENUE,40.66548861460787,-73.75234811799544
36309,195,1.0,106.0,119.6573962209626,0.23929168574587872,150 STREET & SOUTH CONDUIT AVENUE,40.66601047239358,-73.78953146919866
20369,546,0.0,106.0,119.51828647598661,0.23901345583700073,BROADWAY & BROADWAY LINE & CANAL STREET,40.71939756973969,-74.00188406273293
26344,221,2.0,140.0,119.3598886094181,0.23869664824031198,KINGS HIGHWAY & SNYDER AVENUE,40.650519443638,-73.92358493268851
36808,325,0.0,106.0,119.3480810942559,0.2386730323256381,FARMERS BOULEVARD & NORTH CONDUIT AVENUE,40.66743299482067,-73.76675402206659
103969,462,1.0,125.0,119.2341499954606,0.2384451615949308,FDR DRIVE SB ENTRANCE E 78 ST,40.768887853022775,-73.94906402688952
43530,80,0.0,60.0,118.93616099868649,0.2378491612828504,ADAM CLAYTON POWELL JR BOULEVARD & HARLEM RIVER DRIVE & MACOMBS PLACE & WEST 155 STREET,40.82803199391022,-73.93483711589593
99876,315,0.0,115.0,118.59224199408274,0.2371612975150832,VAN WYCK EXPRESSWAY,40.703162852625425,-73.81662997043391
26963,148,0.0,98.0,118.55859153773055,0.23709399408205492,ROCKAWAY PARKWAY & WINTHROP STREET,40.66274459962032,-73.92193009557572
17354,263,0.0,104.0,118.14723115518383,0.23627124250723353,AVENUE L & OCEAN PARKWAY,40.61939824196772,-73.96956472886819
17295,218,1.0,106.0,118.08596708374975,0.23614870977585986,BAY PARKWAY & CULVER LINE & MCDONALD AVENUE,40.620913355271135,-73.97529586365638
47454,210,1.0,97.0,118.05900136822149,0.23609477632514758,SOUTHERN BOULEVARD & WESTCHESTER AVENUE,40.82465640901449,-73.89193001409963
18914,219,1.0,123.0,118.00679585222578,0.23599036138311083,FRANKLIN AVENUE & FULTON STREET & FULTON STREET LINE,40.6811369596545,-73.95566601528657
15720,502,0.0,98.0,117.99228284839705,0.2359613342884705,ATLANTIC AVENUE & BOERUM PLACE,40.68913674429898,-73.9907066951193
21002,382,0.0,100.0,117.9048468514149,0.23578645574579757,2 AVENUE & 2 AVENUE LINE & EAST 23 STREET,40.73788616368402,-73.98090534068723
47326,193,1.0,116.0,117.81135331961765,0.23559946167980225,EAST 162 STREET & EAST 163 STREET & REV JAMES A POLITE AVENUE & WESTCHESTER AVENUE & WHITE PLAINS ROAD LINE,40.82106816724939,-73.89893339009693
48750,227,0.0,116.0,117.71165347536352,0.23540005452405793,CONCOURSE LINE & EAST 188 STREET & GRAND CONCOURSE,40.86135113675211,-73.89773815490679
58623,183,0.0,95.0,117.53385528616344,0.23504444482907683,GRAND CENTRAL PARKWAY & HOMELAWN STREET & UTOPIA PARKWAY,40.7201320684874,-73.79037191544865
18838,310,1.0,127.0,117.46881742488611,0.2349143642353705,EASTERN PARKWAY & EASTERN PARKWAY LINE & FRANKLIN AVENUE,40.67065727339313,-73.95797317182644
53153,280,0.0,93.0,117.42804620570011,0.2348328187433496,BRUCKNER BOULEVARD & BRUSH AVENUE,40.82851966788346,-73.84117975466133
17399,369,2.0,142.0,117.3999148324103,0.23477655388980978,AVENUE P & OCEAN PARKWAY,40.60941778735754,-73.96768635760037
20574,238,1.0,106.0,117.36291189161301,0.23470254523679968,6 AVENUE LINE & CHRYSTIE STREET & GRAND STREET,40.71814447644742,-73.99382785698748
55515,245,1.0,95.0,117.3557073310995,0.23468813557617146,FLUSHING LINE & MAIN STREET & ROOSEVELT AVENUE,40.759570445699936,-73.83013959591133
17934,182,1.0,68.0,117.34241699327522,0.23466155390511426,AVENUE C & OCEAN PARKWAY,40.640914837672796,-73.97364078325131
48160,260,0.0,107.0,117.15814560011687,0.23429299731739192,WESTCHESTER AVENUE & WHITLOCK AVENUE,40.8276557774546,-73.88609624307277
28564,217,2.0,109.0,117.09644671384699,0.23416959492378028,ROCKAWAY PARKWAY & SKIDMORE AVENUE,40.632435919465614,-73.8881715067446
48736,255,2.0,151.0,117.03377218988574,0.23404424118171338,CONCOURSE LINE & EAST 184 STREET & GRAND CONCOURSE,40.85930730839124,-73.89883814512532
27022,266,0.0,153.0,117.02494288860525,0.23402658191786274,KINGS HIGHWAY & ROCKAWAY PARKWAY,40.66077097275066,-73.91974399579615
42922,217,4.0,111.0,117.02176068153696,0.23402021726538785,EAST 138 STREET & PELHAM LINE & WILLIS AVENUE,40.809105864516745,-73.92288629843576
31214,215,1.0,109.0,117.0022394802896,0.23398117340081045,EUCLID AVENUE & LINDEN BOULEVARD,40.66795487193068,-73.87006490234002
54260,321,1.0,108.0,116.99462959614677,0.23396595306256598,EAST 233 STREET & WHITE PLAINS ROAD & WHITE PLAINS ROAD LINE,40.89341143923343,-73.85736281594374
85401,194,0.0,80.0,116.66312125789918,0.2333029115570349,BELT PARKWAY & BELT PKWY EB EN CROPSEY AVE SB,40.5835206017417,-73.98412402584282
24166,295,1.0,111.0,116.63079747838758,0.23323826157705213,FREDERICK DOUGLASS BOULEVARD & WEST 125 STREET,40.81017289497674,-73.95116548658659
49938,287,2.0,86.0,116.41978528541054,0.23281622138688224,63 DRIVE & 63 ROAD & QUEENS BOULEVARD & QUEENS BOULEVARD LINE,40.730116486508514,-73.86231263304126
22575,441,0.0,132.0,116.39240619763817,0.23276146116072133,2 AVENUE & 2 AVENUE LINE & EAST 42 STREET & FLUSHING LINE,40.74982300552722,-73.97220372237223
27127,302,0.0,122.0,116.36627053211355,0.23270918787218475,ATLANTIC AVENUE & LIRR ATLANTIC LINE & SARATOGA AVENUE,40.67664703938748,-73.91646486097487
18702,184,0.0,88.0,116.32460500153249,0.23262585369039235,ATLANTIC AVENUE & CARLTON AVENUE & LIRR ATLANTIC LINE,40.68242291292756,-73.97068348045255
56073,35,0.0,38.0,116.2221408553949,0.23242091772384274,LINDEN PLACE & WHITESTONE EXPRESSWAY,40.77134538475959,-73.8333898321115
42737,275,0.0,80.0,116.17616349805004,0.23232895956557914,3 AVENUE & EAST 135 STREET,40.809564721778635,-73.9292185415634
53877,38,0.0,36.0,116.15173573973935,0.23228010221938783,EASTCHESTER ROAD & PELHAM PARKWAY SOUTH,40.85713705283611,-73.84379361254446
26225,286,0.0,128.0,116.05196861554913,0.23208056049873224,CLARKSON AVENUE & UTICA AVENUE,40.65661035526697,-73.93090354965315
21303,570,0.0,83.0,116.03144841893905,0.23203951856860747,10 AVENUE & WEST 42 STREET,40.7596268561785,-73.99547450293326
29066,231,2.0,85.0,116.02701341607823,0.23203064823071667,PENNSYLVANIA AVENUE & SEAVIEW AVENUE,40.64404296571381,-73.8775194825451
95453,263,0.0,101.0,116.01651728003199,0.2320096551724933,AMTRAK-NORTHEAST LINE & HENRY HUDSON PARKWAY & WEST 79 STREET,40.78550933341489,-73.98393581569458
3432,216,0.0,91.0,115.72049941116434,0.23141759726385774,RICHMOND AVENUE & RICHMOND HILL ROAD,40.58895348862873,-74.16758983552606
26822,201,1.0,85.0,115.67963819751132,0.2313358717761625,ATLANTIC AVENUE & LIRR ATLANTIC LINE & SCHENECTADY AVENUE,40.677563281027346,-73.93308084212738
18877,241,0.0,125.0,115.66531664597179,0.23130722760043976,BEDFORD AVENUE & EMPIRE BOULEVARD,40.66351739723817,-73.95720935470574
26233,253,0.0,142.0,115.59587755116439,0.23116834421003338,RUTLAND ROAD & UTICA AVENUE,40.660593306041534,-73.93132569701622
50276,192,0.0,79.0,115.53507967786571,0.23104674390984745,QUEENS BOULEVARD & QUEENS BOULEVARD LINE & YELLOWSTONE BOULEVARD,40.722933100913075,-73.8473298838282
24255,242,0.0,106.0,115.52605057804888,0.2310286850339598,AMSTERDAM AVENUE & WEST 145 STREET,40.82523285883792,-73.94760500207282
28696,223,0.0,118.0,115.40460607829313,0.23078578693859908,FLATLANDS AVENUE & ROCKAWAY PARKWAY,40.64365991439069,-73.90066994150385
9027146,340,1.0,106.0,115.39510430918529,0.2307667826887278,2010 CB BOUNDARY & CROSS ISLAND PARKWAY,40.762107457821614,-73.75673001057594
9009342,189,2.0,92.0,115.1560299906043,0.23028861614557625,CROSS BRONX EXPRESSWAY,40.845120127257054,-73.9147991107342
9032688,228,0.0,95.0,114.82661067443959,0.22962975284067275,HARLEM RIVER DRIVE & HRD NB EN FREDERICK DOUGLASS BL,40.831965175166154,-73.93528053198567
