NODEID,crash_count,total_killed,total_injured,severity_score,severity_score_norm,intersection_name,latitude,longitude
17295,217,1.0,105.0,116.38693254682752,0.24052735478870618,BAY PARKWAY & CULVER LINE & MCDONALD AVENUE,40.6209130317015,-73.97529596119102
15720,501,0.0,97.0,116.24248270792336,0.24022879020509028,ATLANTIC AVENUE & BOERUM PLACE,40.68913630160871,-73.99070659214885
38973,319,0.0,128.0,116.11292024502069,0.23996099646380095,MERRICK BOULEVARD & SPRINGFIELD BOULEVARD,40.68011607995188,-73.7532384884438
19748,247,0.0,96.0,116.01314316018289,0.23975476637026122,MYRTLE AVENUE & NOSTRAND AVENUE,40.695003242408205,-73.95248883980746
16619,117,0.0,79.0,115.91583267269834,0.2395536345074797,AVENUE V & OCEAN PARKWAY,40.595706886127815,-73.96506116095625
60971,266,1.0,115.0,115.90449847598936,0.2395302077612354,FRANCIS LEWIS BOULEVARD & HILLSIDE AVENUE,40.72106263169232,-73.75944170692148
9027146,338,1.0,106.0,115.8781201217711,0.23947568611965106,2010 CB BOUNDARY & CROSS ISLAND PARKWAY,40.76210664714238,-73.75673026110609
26963,146,0.0,97.0,115.828549295104,0.23937322776223344,ROCKAWAY PARKWAY & WINTHROP STREET,40.66274408459008,-73.92193014862254
98957,157,0.0,73.0,115.82236882417375,0.2393604532950285,MAJOR DEEGAN EXPRESSWAY & METRO NORTH HARLEM LINE,40.811838478732504,-73.9314694095904
26344,218,2.0,139.0,115.61956876444607,0.23894128415057522,KINGS HIGHWAY & SNYDER AVENUE,40.65051895916234,-73.92358501541531
27127,299,0.0,122.0,115.61719757834115,0.23893638312612644,ATLANTIC AVENUE & LIRR ATLANTIC LINE & SARATOGA AVENUE,40.67664648274621,-73.91646488483542
46381,223,1.0,80.0,115.25373981532063,0.23818514922720752,69 STREET & BROADWAY & BROOKLYN QUEENS EXPWY WB ET 40 & QUEENS BOULEVARD LINE,40.74899307209303,-73.8968691689457
42737,271,0.0,80.0,115.24854952596031,0.23817442137459469,3 AVENUE & EAST 135 STREET,40.80956415351055,-73.92921835414695
54260,320,1.0,107.0,115.23564760189194,0.2381477542795218,EAST 233 STREET & WHITE PLAINS ROAD & WHITE PLAINS ROAD LINE,40.893410962424646,-73.8573627697686
36309,194,1.0,104.0,114.99661041372723,0.23765368631036013,150 STREET & SOUTH CONDUIT AVENUE,40.666009732605026,-73.78953173467518
26822,198,1.0,85.0,114.87005436191758,0.23739210654537551,ATLANTIC AVENUE & LIRR ATLANTIC LINE & SCHENECTADY AVENUE,40.67756275387766,-73.93308084267143
27239,205,0.0,101.0,114.65696093249889,0.23695166194877137,LIVONIA AVENUE & NEW LOTS LINE & ROCKAWAY AVENUE,40.66255406794939,-73.90892042220067
26509,224,2.0,132.0,114.2709956610179,0.23615390709183193,CHURCH AVENUE & LINDEN BOULEVARD,40.654313668595805,-73.91757596641379
